Unnamed: 0,Unnamed: 1,Channel,Watch time (mins),Stream time (mins),Peak viewers,Average viewers,Followers,Followers gained,Views gained,Status,Mature,Language,URL
38,https://static-cdn.jtvnw.net/jtv_user_pictures/d0bd11ee-bd2e-4143-9171-b0b85875a94a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,LCK,1438790460,38520,307586,37351,2061479,240107,,Partner,False,English,https://www.twitch.tv/lck
39,https://static-cdn.jtvnw.net/jtv_user_pictures/8f89b1cc-4c97-4e2b-a6d8-b288f3963bc5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Castro_1021,1427783640,76440,150694,18678,3716579,327884,,Partner,False,English,https://www.twitch.tv/castro_1021
40,https://static-cdn.jtvnw.net/jtv_user_pictures/e85bf53e-8e0a-4a35-824d-d2958293c3a6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Elajjaz,1352880270,166890,22212,8106,532700,62627,,Partner,False,English,https://www.twitch.tv/elajjaz
41,https://static-cdn.jtvnw.net/jtv_user_pictures/2a74b7da-4c2f-4a20-8a02-c7d77064c281-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,PENTA,1344662970,160830,22669,8360,364931,53562,,Partner,False,English,https://www.twitch.tv/penta
42,https://static-cdn.jtvnw.net/jtv_user_pictures/f65f290a-d37e-4c33-bc74-de6049eddf55-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Tfue,1311080925,120150,52689,10912,11537464,497781,,Partner,False,English,https://www.twitch.tv/tfue
43,https://static-cdn.jtvnw.net/jtv_user_pictures/a9ce83ba-c0bd-49cc-83bd-9d17647a211a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,zackrawrr,1251873660,95640,78179,13089,2402428,418658,,Partner,False,English,https://www.twitch.tv/zackrawrr
44,https://static-cdn.jtvnw.net/jtv_user_pictures/c2aca19b-b318-4398-99a5-fb6a597536fd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,ironmouse,1238157405,124875,45312,9915,2435431,540101,,Partner,False,English,https://www.twitch.tv/ironmouse
45,https://static-cdn.jtvnw.net/jtv_user_pictures/c67f5670-2877-4d51-b42a-38c8cf20fe31-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Maximum,1237327440,113850,76690,10868,587757,98509,,Partner,False,English,https://www.twitch.tv/maximum
46,https://static-cdn.jtvnw.net/jtv_user_pictures/875051f0-fd79-409f-bd1c-5a1eac2f7684-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,DisguisedToast,1197136350,83430,79178,14348,2833929,453988,,Partner,False,English,https://www.twitch.tv/disguisedtoast
47,https://static-cdn.jtvnw.net/jtv_user_pictures/476ee93d-66a6-4e57-b3a9-db1ceb168ad8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,EsfandTV,1149675735,190125,53523,6047,1371346,187513,,Partner,False,English,https://www.twitch.tv/esfandtv
48,https://static-cdn.jtvnw.net/jtv_user_pictures/c0a4ea0a-77ad-441e-b29f-d95463b7ef47-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,PGL,1135182300,15480,608041,73332,1978451,348466,,Partner,False,English,https://www.twitch.tv/pgl
49,https://static-cdn.jtvnw.net/jtv_user_pictures/f700cd74-e74c-42a4-ba5b-18efb486eb92-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Clix,1129749270,82245,95503,13736,8581081,1229887,,Partner,False,English,https://www.twitch.tv/clix
50,https://static-cdn.jtvnw.net/jtv_user_pictures/6d33e15c-f918-468f-9a29-f56399786532-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Pestily,1120915515,127290,217600,8805,1480663,130475,,Partner,False,English,https://www.twitch.tv/pestily
1,https://static-cdn.jtvnw.net/jtv_user_pictures/bf6a04cf-3f44-4986-8eed-5c36bfad542b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,KaiCenat,6917573295,111585,348593,61993,19852125,4942097,,Partner,False,English,https://www.twitch.tv/kaicenat
2,https://static-cdn.jtvnw.net/jtv_user_pictures/xqc-profile_image-9298dca608632101-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100,xQc,5740774005,111765,126238,51364,12520525,497607,,Partner,False,English,https://www.twitch.tv/xqc
3,https://static-cdn.jtvnw.net/jtv_user_pictures/f04d2a14-8d63-4cd5-a469-7ec2cd6e5ce3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,tarik,4397973510,140745,215660,31247,3313124,540770,,Partner,False,English,https://www.twitch.tv/tarik
4,https://static-cdn.jtvnw.net/jtv_user_pictures/0347a9aa-e396-49a5-b0f1-31261704bab8-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100,HasanAbi,3849415755,150030,82098,25657,3059503,239714,,Partner,False,English,https://www.twitch.tv/hasanabi
5,https://static-cdn.jtvnw.net/jtv_user_pictures/99aa4739-21d6-40af-86ae-4b4d3457fce4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,summit1g,3220207860,233130,48921,13812,6401532,80412,,Partner,False,English,https://www.twitch.tv/summit1g
6,https://static-cdn.jtvnw.net/jtv_user_pictures/c1ecbcd5-b8b6-4e0c-9d5f-e01d610aa97d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,ESLCS,3039775005,486285,295493,6250,6807320,379434,,Partner,False,English,https://www.twitch.tv/eslcs
7,https://static-cdn.jtvnw.net/jtv_user_pictures/a9ce83ba-c0bd-49cc-83bd-9d17647a211a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,zackrawrr,2968378320,146070,207866,20321,2402428,550107,,Partner,False,English,https://www.twitch.tv/zackrawrr
8,https://static-cdn.jtvnw.net/jtv_user_pictures/a28b0d37-81d0-415a-8ed8-1a1f998ea26d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Fextralife,2661562515,150090,127557,17733,1600214,154799,,Partner,False,English,https://www.twitch.tv/fextralife
9,https://static-cdn.jtvnw.net/jtv_user_pictures/645d98a0-a2eb-48a3-b687-cfbc55243e4a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Jynxzi,2351358060,136335,102970,17246,10652899,3020501,,Partner,False,English,https://www.twitch.tv/jynxzi
10,https://static-cdn.jtvnw.net/jtv_user_pictures/c754eebf-745b-4e0a-814a-10bcaecaabbc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,shroud,2349633915,144330,156716,16279,11300789,301582,,Partner,False,English,https://www.twitch.tv/shroud
11,https://static-cdn.jtvnw.net/jtv_user_pictures/50e4e7b2-ae1c-43dd-ae3a-243de06a9034-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,k3soju,2233826220,146310,30882,15267,666717,117813,,Partner,False,English,https://www.twitch.tv/k3soju
12,https://static-cdn.jtvnw.net/jtv_user_pictures/38e925fc-0b07-4e1e-82e2-6639e01344f3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,LIRIK,2209898940,125355,56762,17629,2996817,44631,,Partner,False,English,https://www.twitch.tv/lirik
13,https://static-cdn.jtvnw.net/jtv_user_pictures/d5a4b94c-5f59-4136-9e00-3311b06fdc63-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,BLASTPremier,2076746145,50430,440432,41180,2350285,420151,,Partner,False,English,https://www.twitch.tv/blastpremier
14,https://static-cdn.jtvnw.net/jtv_user_pictures/2f5addde-fd0d-4a10-82a9-ea91ebb17f8d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Quin69,1993852185,176880,53894,11272,950819,98894,,Partner,False,English,https://www.twitch.tv/quin69
15,https://static-cdn.jtvnw.net/jtv_user_pictures/35b02a12-d516-499e-90f8-7899f136fa18-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,riotgames,1849771905,34950,824255,52926,7358758,306437,,Partner,False,English,https://www.twitch.tv/riotgames
16,https://static-cdn.jtvnw.net/jtv_user_pictures/5742b015-e6ed-4f7c-a1dd-87cd88fe1eb9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,ohnePixel,1813814130,123300,236159,14710,2930487,785787,,Partner,False,English,https://www.twitch.tv/ohnepixel
17,https://static-cdn.jtvnw.net/jtv_user_pictures/b470b382-2bd7-489f-9755-1af47d0b0f6f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,LEC,1812610305,48120,211881,37668,2109683,181798,,Partner,False,English,https://www.twitch.tv/lec
18,https://static-cdn.jtvnw.net/jtv_user_pictures/gorgc-profile_image-469e05d25a1e8594-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100,Gorgc,1796462325,153735,48808,11685,774286,77939,,Partner,False,English,https://www.twitch.tv/gorgc
19,https://static-cdn.jtvnw.net/jtv_user_pictures/ee612ff1-397f-411b-aeb0-6ac53219de31-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,scump,1653994935,83265,176972,19864,1954433,282705,,Partner,False,English,https://www.twitch.tv/scump
20,https://static-cdn.jtvnw.net/jtv_user_pictures/8dcaf96d-68ee-4fc6-bfdc-fdfc564e134a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,LVNDMARK,1634585340,162975,165048,10029,1483913,152419,,Partner,False,English,https://www.twitch.tv/lvndmark
21,https://static-cdn.jtvnw.net/jtv_user_pictures/fc7b15b2-e400-4e74-8c8b-2ad3725e5770-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,sodapoppin,1626781920,106230,100121,15313,8966121,65010,,Partner,False,English,https://www.twitch.tv/sodapoppin
22,https://static-cdn.jtvnw.net/jtv_user_pictures/f3591dbe4ee3d94b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,loltyler1,1594283745,97320,52943,16381,5496662,125037,,Partner,False,English,https://www.twitch.tv/loltyler1
23,https://static-cdn.jtvnw.net/jtv_user_pictures/3973e918fe7cc8c8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,MOONMOON,1582172430,115440,28517,13705,1183323,31862,,Partner,False,English,https://www.twitch.tv/moonmoon
24,https://static-cdn.jtvnw.net/jtv_user_pictures/148c3b8a-a78b-4139-a429-7d3d90ce8a27-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,CohhCarnage,1519197690,159945,70985,9498,1714648,88408,,Partner,False,English,https://www.twitch.tv/cohhcarnage
25,https://static-cdn.jtvnw.net/jtv_user_pictures/f700cd74-e74c-42a4-ba5b-18efb486eb92-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Clix,1511255235,111420,129457,13563,8581081,1296538,,Partner,False,English,https://www.twitch.tv/clix
26,https://static-cdn.jtvnw.net/jtv_user_pictures/483a37ac-58fd-4e2f-8dc3-2c68a0164112-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Caedrel,1503163725,103815,185921,14479,1579991,227726,,Partner,False,English,https://www.twitch.tv/caedrel
27,https://static-cdn.jtvnw.net/jtv_user_pictures/0b0601ac-1ec9-4d63-89a4-f8d3d14e6e78-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Mizkif,1450168260,68445,75678,21187,2156606,23882,,Partner,False,English,https://www.twitch.tv/mizkif
28,https://static-cdn.jtvnw.net/jtv_user_pictures/6d306649-dd15-4db8-82d8-655694ba692f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,ImperialHal__,1362200460,108480,50783,12557,2097677,208347,,Partner,False,English,https://www.twitch.tv/imperialhal__
29,https://static-cdn.jtvnw.net/jtv_user_pictures/3313f669-483c-4f60-bab4-c6e37bae2ecd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,ESL_DOTA2,1329626310,352665,157027,3770,866271,108822,,Partner,False,English,https://www.twitch.tv/esl_dota2
30,https://static-cdn.jtvnw.net/jtv_user_pictures/forsen-profile_image-48b43e1e4f54b5c8-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,forsen,1326744930,123255,40472,10764,1784606,80826,,Partner,False,English,https://www.twitch.tv/forsen
31,https://static-cdn.jtvnw.net/jtv_user_pictures/b3fc1f16-0818-4121-8711-c31b9469bc21-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,GamesDoneQuick,1307893305,169785,90350,7703,2071075,43862,,Partner,False,English,https://www.twitch.tv/gamesdonequick
32,https://static-cdn.jtvnw.net/jtv_user_pictures/34c5c8da-19b6-47b2-85ba-cc7ae87f1413-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,VALORANT,1307702820,91830,307528,14240,4866540,648871,,Partner,False,English,https://www.twitch.tv/valorant
33,https://static-cdn.jtvnw.net/jtv_user_pictures/d0bd11ee-bd2e-4143-9171-b0b85875a94a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,LCK,1291171080,38265,236385,33742,2061479,260396,,Partner,False,English,https://www.twitch.tv/lck
34,https://static-cdn.jtvnw.net/jtv_user_pictures/e85bf53e-8e0a-4a35-824d-d2958293c3a6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Elajjaz,1266167580,154935,22282,8172,532700,27356,,Partner,False,English,https://www.twitch.tv/elajjaz
35,https://static-cdn.jtvnw.net/jtv_user_pictures/b04e20be-6c0b-4379-b163-7f9a928e03f0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,NICKMERCS,1235634450,85815,43424,14398,6766464,108421,,Partner,False,English,https://www.twitch.tv/nickmercs
36,https://static-cdn.jtvnw.net/jtv_user_pictures/04c65db8-ef62-4fb5-8cff-09f0521de151-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Thebausffs,1188178425,89565,26627,13266,1613557,286657,,Partner,False,English,https://www.twitch.tv/thebausffs
37,https://static-cdn.jtvnw.net/jtv_user_pictures/c2aca19b-b318-4398-99a5-fb6a597536fd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,ironmouse,1153815780,141105,29501,8177,2435431,416175,,Partner,False,English,https://www.twitch.tv/ironmouse
38,https://static-cdn.jtvnw.net/jtv_user_pictures/9da37209-4a33-4625-a485-092ae8c00e4c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,callofduty,1139513730,32520,162194,35040,2385805,529000,,Partner,False,English,https://www.twitch.tv/callofduty
39,https://static-cdn.jtvnw.net/jtv_user_pictures/maximilian_dood-profile_image-c6e12e1798861491-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Maximilian_DOOD,1134499710,108315,59146,10474,1361738,100404,,Partner,False,English,https://www.twitch.tv/maximilian_dood
40,https://static-cdn.jtvnw.net/jtv_user_pictures/929b9591-07c5-4adb-adf0-5f0897332391-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Rainbow6,1132080615,83745,122805,13518,3249894,264985,,Partner,False,English,https://www.twitch.tv/rainbow6
41,https://static-cdn.jtvnw.net/jtv_user_pictures/38bcb747-1d2e-42c0-ad59-6f11fa5e8c86-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,RocketLeague,1097012820,31920,217295,34367,4852987,335780,,Partner,False,English,https://www.twitch.tv/rocketleague
42,https://static-cdn.jtvnw.net/jtv_user_pictures/37567ea1-8246-4385-bcf6-8a3cdb9ca93b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Jinnytty,981464055,163335,26902,6008,1126939,140078,,Partner,False,English,https://www.twitch.tv/jinnytty
43,https://static-cdn.jtvnw.net/jtv_user_pictures/3c3396bb-67d9-480c-95e5-2970a1f2aed4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,LCS,955888950,42135,130120,22686,1967330,84739,,Partner,False,English,https://www.twitch.tv/lcs
44,https://static-cdn.jtvnw.net/jtv_user_pictures/6d33e15c-f918-468f-9a29-f56399786532-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Pestily,952015215,157920,158562,6028,1480663,66128,,Partner,False,English,https://www.twitch.tv/pestily
45,https://static-cdn.jtvnw.net/jtv_user_pictures/66e83125-195e-4431-bde8-89ac425a9038-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Foolish,946678155,146385,32120,6467,2224305,384976,,Partner,False,English,https://www.twitch.tv/foolish
46,https://static-cdn.jtvnw.net/jtv_user_pictures/c67f5670-2877-4d51-b42a-38c8cf20fe31-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Maximum,938437650,123660,105456,7588,587757,55643,,Partner,False,English,https://www.twitch.tv/maximum
47,https://static-cdn.jtvnw.net/jtv_user_pictures/a83b628d80bcbe4f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Agent00,934324065,113160,126485,8256,3304244,861860,,Partner,False,English,https://www.twitch.tv/agent00
48,https://static-cdn.jtvnw.net/jtv_user_pictures/ac368118-71cb-4340-be81-afa99abafdba-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,QuickyBaby,933578190,151830,25201,6148,686727,64117,,Partner,False,English,https://www.twitch.tv/quickybaby
49,https://static-cdn.jtvnw.net/jtv_user_pictures/distortion2-profile_image-bb052bec695cc197-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Distortion2,928198860,176430,20560,5261,700917,113868,,Partner,False,English,https://www.twitch.tv/distortion2
50,https://static-cdn.jtvnw.net/jtv_user_pictures/4e3f6574-10bd-43e1-9c02-78d8a23504fc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,PGL_Dota2,903161775,76575,74804,11794,511877,62054,,Partner,False,English,https://www.twitch.tv/pgl_dota2
1,https://static-cdn.jtvnw.net/jtv_user_pictures/bf6a04cf-3f44-4986-8eed-5c36bfad542b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,KaiCenat,11619430905,123465,672744,94111,19852125,7324852,,Partner,False,English,https://www.twitch.tv/kaicenat
2,https://static-cdn.jtvnw.net/jtv_user_pictures/645d98a0-a2eb-48a3-b687-cfbc55243e4a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Jynxzi,4815798525,92910,228099,51833,10652899,3215910,,Partner,False,English,https://www.twitch.tv/jynxzi
3,https://static-cdn.jtvnw.net/jtv_user_pictures/483a37ac-58fd-4e2f-8dc3-2c68a0164112-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Caedrel,4741249590,145440,372043,32599,1579991,451883,,Partner,False,English,https://www.twitch.tv/caedrel
4,https://static-cdn.jtvnw.net/jtv_user_pictures/ef28ba12-c8ed-46d4-838b-a4c95ef5b469-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,caseoh_,4393804545,81105,110574,54174,8679697,4713104,,Partner,False,English,https://www.twitch.tv/caseoh_
5,https://static-cdn.jtvnw.net/jtv_user_pictures/0347a9aa-e396-49a5-b0f1-31261704bab8-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100,HasanAbi,4296539790,165990,312431,25884,3059503,244956,,Partner,False,English,https://www.twitch.tv/hasanabi
6,https://static-cdn.jtvnw.net/jtv_user_pictures/a9ce83ba-c0bd-49cc-83bd-9d17647a211a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,zackrawrr,3764892090,136380,216159,27605,2402428,350513,,Partner,False,English,https://www.twitch.tv/zackrawrr
7,https://static-cdn.jtvnw.net/jtv_user_pictures/99aa4739-21d6-40af-86ae-4b4d3457fce4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,summit1g,3299215695,271395,38926,12156,6401532,74604,,Partner,False,English,https://www.twitch.tv/summit1g
8,https://static-cdn.jtvnw.net/jtv_user_pictures/f04d2a14-8d63-4cd5-a469-7ec2cd6e5ce3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,tarik,2894110185,108735,278904,26616,3313124,299911,,Partner,False,English,https://www.twitch.tv/tarik
9,https://static-cdn.jtvnw.net/jtv_user_pictures/be4e8251-2cd7-453c-8a83-41412cfa48dc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Lord_Kebun,2182964670,142710,44884,15296,708949,124260,,Partner,False,English,https://www.twitch.tv/lord_kebun
10,https://static-cdn.jtvnw.net/jtv_user_pictures/c754eebf-745b-4e0a-814a-10bcaecaabbc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,shroud,2181991740,158565,57205,13760,11300789,362454,,Partner,False,English,https://www.twitch.tv/shroud
11,https://static-cdn.jtvnw.net/jtv_user_pictures/f3591dbe4ee3d94b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,loltyler1,2081876505,131190,68656,15869,5496662,127957,,Partner,False,English,https://www.twitch.tv/loltyler1
12,https://static-cdn.jtvnw.net/jtv_user_pictures/c1ecbcd5-b8b6-4e0c-9d5f-e01d610aa97d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,ESLCS,2059974195,465240,226273,4428,6807320,193015,,Partner,False,English,https://www.twitch.tv/eslcs
13,https://static-cdn.jtvnw.net/jtv_user_pictures/38e925fc-0b07-4e1e-82e2-6639e01344f3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,LIRIK,1972137540,125865,42265,15668,2996817,26235,,Partner,False,English,https://www.twitch.tv/lirik
14,https://static-cdn.jtvnw.net/jtv_user_pictures/9a1edcb1-7d62-48ab-b071-1ef64ab0f629-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,PirateSoftware,1941153375,170355,54841,11394,872417,962587,,Partner,False,English,https://www.twitch.tv/piratesoftware
15,https://static-cdn.jtvnw.net/jtv_user_pictures/5742b015-e6ed-4f7c-a1dd-87cd88fe1eb9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,ohnePixel,1937130465,83985,166356,23065,2930487,442062,,Partner,False,English,https://www.twitch.tv/ohnepixel
16,https://static-cdn.jtvnw.net/jtv_user_pictures/2f5addde-fd0d-4a10-82a9-ea91ebb17f8d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Quin69,1807046535,186000,59450,9715,950819,76672,,Partner,False,English,https://www.twitch.tv/quin69
17,https://static-cdn.jtvnw.net/jtv_user_pictures/14f0fcfd-00d4-4004-9379-93e0c6336f5e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,PlaqueBoyMax,1765498245,137595,52135,12831,2436241,806999,,Partner,False,English,https://www.twitch.tv/plaqueboymax
18,https://static-cdn.jtvnw.net/jtv_user_pictures/0b0601ac-1ec9-4d63-89a4-f8d3d14e6e78-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Mizkif,1694396790,79095,81632,21422,2156606,59878,,Partner,False,English,https://www.twitch.tv/mizkif
19,https://static-cdn.jtvnw.net/jtv_user_pictures/a04be2b0-9cc1-403c-a4b0-47b32d1fe640-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,jasontheween,1683431940,158235,69068,10638,2296742,731461,,Partner,False,English,https://www.twitch.tv/jasontheween
20,https://static-cdn.jtvnw.net/jtv_user_pictures/020d2ed3-c2f2-4d33-805f-92cf966a9c43-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,stableronaldo,1661540910,131385,94114,12646,4712149,753400,,Partner,False,English,https://www.twitch.tv/stableronaldo
21,https://static-cdn.jtvnw.net/jtv_user_pictures/xqc-profile_image-9298dca608632101-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100,xQc,1624099275,55005,70547,29526,12520525,52172,,Partner,False,English,https://www.twitch.tv/xqc
22,https://static-cdn.jtvnw.net/jtv_user_pictures/c2aca19b-b318-4398-99a5-fb6a597536fd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,ironmouse,1609955820,191805,36838,8393,2435431,397665,,Partner,False,English,https://www.twitch.tv/ironmouse
23,https://static-cdn.jtvnw.net/jtv_user_pictures/50e4e7b2-ae1c-43dd-ae3a-243de06a9034-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,k3soju,1590891285,116910,25376,13607,666717,67024,,Partner,False,English,https://www.twitch.tv/k3soju
24,https://static-cdn.jtvnw.net/jtv_user_pictures/48487d3b-e713-4a49-ad35-dec6ab7d690e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Lacy,1575455805,158745,44732,9924,2594232,854462,,Partner,False,English,https://www.twitch.tv/lacy
25,https://static-cdn.jtvnw.net/jtv_user_pictures/fc7b15b2-e400-4e74-8c8b-2ad3725e5770-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,sodapoppin,1573730595,116655,67788,13490,8966121,33338,,Partner,False,English,https://www.twitch.tv/sodapoppin
26,https://static-cdn.jtvnw.net/jtv_user_pictures/gorgc-profile_image-469e05d25a1e8594-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100,Gorgc,1482214920,156570,32523,9466,774286,42029,,Partner,False,English,https://www.twitch.tv/gorgc
27,https://static-cdn.jtvnw.net/jtv_user_pictures/476ee93d-66a6-4e57-b3a9-db1ceb168ad8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,EsfandTV,1477893600,216150,61987,6837,1371346,106992,,Partner,False,English,https://www.twitch.tv/esfandtv
28,https://static-cdn.jtvnw.net/jtv_user_pictures/f700cd74-e74c-42a4-ba5b-18efb486eb92-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Clix,1475828415,111225,147735,13268,8581081,1114418,,Partner,False,English,https://www.twitch.tv/clix
29,https://static-cdn.jtvnw.net/jtv_user_pictures/b3fc1f16-0818-4121-8711-c31b9469bc21-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,GamesDoneQuick,1383661155,256410,90139,5396,2071075,51828,,Partner,False,English,https://www.twitch.tv/gamesdonequick
30,https://static-cdn.jtvnw.net/jtv_user_pictures/3973e918fe7cc8c8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,MOONMOON,1340958735,113565,29968,11807,1183323,11109,,Partner,False,English,https://www.twitch.tv/moonmoon
31,https://static-cdn.jtvnw.net/jtv_user_pictures/e85bf53e-8e0a-4a35-824d-d2958293c3a6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Elajjaz,1336605045,151725,21695,8809,532700,37118,,Partner,False,English,https://www.twitch.tv/elajjaz
32,https://static-cdn.jtvnw.net/jtv_user_pictures/35b02a12-d516-499e-90f8-7899f136fa18-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,riotgames,1309836330,26505,591778,49418,7358758,469385,,Partner,False,English,https://www.twitch.tv/riotgames
33,https://static-cdn.jtvnw.net/jtv_user_pictures/8dcaf96d-68ee-4fc6-bfdc-fdfc564e134a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,LVNDMARK,1250445405,159990,83905,7815,1483913,127236,,Partner,False,English,https://www.twitch.tv/lvndmark
